"","year","zipcode","total_households","n1_1","n1_2","n1_3","n1_4","n1_5","n1_6","n1_7","total_income","wage_income"
"1950",2012,10032,NA,17020,7550,2940,1200,940,210,NA,NA,NA
"1951",2012,10033,NA,14360,6260,2710,1370,1430,400,NA,NA,NA
"1952",2012,10034,NA,10440,4870,2370,1130,1020,170,NA,NA,NA
"1953",2012,10035,NA,7520,3850,2040,740,740,200,NA,NA,NA
"1954",2012,10036,NA,5010,3490,2410,1790,2810,2230,NA,NA,NA
"1955",2012,10037,NA,4120,2810,1690,840,560,70,NA,NA,NA
"1956",2012,10038,NA,3820,2200,1580,1060,1730,1290,NA,NA,NA
"1957",2012,10039,NA,6980,3480,1490,600,460,90,NA,NA,NA
"1958",2012,10040,NA,11090,5320,2470,1050,980,230,NA,NA,NA
"1959",2012,10044,NA,1220,820,590,460,740,330,NA,NA,NA
"1960",2012,10065,NA,2660,2310,2160,1540,3090,3920,NA,NA,NA
"1961",2012,10069,NA,360,220,220,210,550,1100,NA,NA,NA
"1962",2012,10075,NA,2560,2000,2070,1600,2660,3280,NA,NA,NA
"1963",2012,10128,NA,6700,5300,5060,3340,5700,6570,NA,NA,NA
"1964",2012,10162,NA,100,50,50,60,200,260,NA,NA,NA
"1965",2012,10280,NA,580,420,470,460,1090,1020,NA,NA,NA
"1966",2012,10282,NA,280,190,180,210,490,1230,NA,NA,NA
"1967",2012,10301,NA,6440,3920,2480,1610,2050,680,NA,NA,NA
"1968",2012,10302,NA,3250,1670,1030,660,830,110,NA,NA,NA
"1969",2012,10303,NA,5150,2780,1530,990,960,60,NA,NA,NA
"1970",2012,10304,NA,8190,4280,2210,1430,1950,670,NA,NA,NA
"1971",2012,10305,NA,6700,4030,2800,2050,2650,420,NA,NA,NA
"1972",2012,10306,NA,8250,5000,3950,2990,4770,910,NA,NA,NA
"1973",2012,10307,NA,1920,990,850,720,1320,380,NA,NA,NA
"1974",2012,10308,NA,3890,2280,1950,1650,2800,460,NA,NA,NA
"1975",2012,10309,NA,4240,2570,2020,1720,3160,740,NA,NA,NA
"1976",2012,10310,NA,4370,2270,1420,1040,1570,300,NA,NA,NA
"1977",2012,10312,NA,8120,4910,4130,3680,6060,1220,NA,NA,NA
"1978",2012,10314,NA,12790,7740,5910,4680,6880,1230,NA,NA,NA
"1979",2012,10451,NA,12490,6100,2180,740,410,20,NA,NA,NA
"1980",2012,10452,NA,22460,8880,2620,730,290,0,NA,NA,NA
"1981",2012,10453,NA,23710,8870,2450,730,320,0,NA,NA,NA
"1982",2012,10454,NA,9900,3690,940,270,190,0,NA,NA,NA
"1983",2012,10455,NA,10350,4530,1300,350,170,0,NA,NA,NA
"1984",2012,10456,NA,24980,9350,2530,740,300,0,NA,NA,NA
"1985",2012,10457,NA,20350,7400,2110,640,320,0,NA,NA,NA
"1986",2012,10458,NA,20110,8020,2540,930,460,30,NA,NA,NA
"1987",2012,10459,NA,12410,5740,1760,470,240,0,NA,NA,NA
"1988",2012,10460,NA,14830,6400,2210,610,340,0,NA,NA,NA
"1989",2012,10461,NA,8670,6170,3780,2100,1970,210,NA,NA,NA
"1990",2012,10462,NA,16220,11110,5850,2650,1680,90,NA,NA,NA
"1991",2012,10463,NA,12890,7690,4660,2750,3520,1060,NA,NA,NA
"1992",2012,10464,NA,600,430,390,250,400,110,NA,NA,NA
"1993",2012,10465,NA,6470,4560,3190,2110,2610,310,NA,NA,NA
"1994",2012,10466,NA,14940,9000,3830,1830,1390,70,NA,NA,NA
"1995",2012,10467,NA,21910,11910,4890,1770,1180,50,NA,NA,NA
"1996",2012,10468,NA,20900,8660,2990,1040,600,40,NA,NA,NA
"1997",2012,10469,NA,13260,8340,4320,2270,2110,210,NA,NA,NA
"1998",2012,10470,NA,2880,1920,1080,660,660,70,NA,NA,NA
"1999",2012,10471,NA,2490,1770,1590,1280,1820,880,NA,NA,NA
"2000",2012,10472,NA,16070,6940,2320,870,510,30,NA,NA,NA
"2001",2012,10473,NA,12810,7700,3600,1670,1210,70,NA,NA,NA
"2002",2012,10474,NA,2940,1240,340,80,50,0,NA,NA,NA
"2003",2012,10475,NA,7150,6480,4430,2120,1300,50,NA,NA,NA
"2004",2012,10501,NA,170,90,80,50,140,120,NA,NA,NA
"2005",2012,10502,NA,740,370,250,260,660,590,NA,NA,NA
"2006",2012,10504,NA,1070,390,310,280,890,2410,NA,NA,NA
"2007",2012,10505,NA,160,80,40,40,110,100,NA,NA,NA
"2008",2012,10506,NA,750,270,200,170,440,950,NA,NA,NA
"2009",2012,10507,NA,900,480,330,250,400,310,NA,NA,NA
"2010",2012,10509,NA,3100,1670,1230,1040,1960,680,NA,NA,NA
"2011",2012,10510,NA,1150,490,400,350,1000,1400,NA,NA,NA
"2012",2012,10511,NA,350,220,160,130,210,50,NA,NA,NA
"2013",2012,10512,NA,3530,2160,1790,1410,2630,700,NA,NA,NA
"2014",2012,10514,NA,1350,410,290,250,910,2240,NA,NA,NA
"2015",2012,10516,NA,760,420,370,290,610,260,NA,NA,NA
"2016",2012,10518,NA,230,80,80,60,140,160,NA,NA,NA
"2017",2012,10520,NA,1630,960,780,590,1400,930,NA,NA,NA
"2018",2012,10522,NA,1320,820,700,530,1020,800,NA,NA,NA
"2019",2012,10523,NA,1630,1040,690,440,740,190,NA,NA,NA
"2020",2012,10524,NA,550,280,250,240,480,270,NA,NA,NA
"2021",2012,10526,NA,310,170,90,90,190,190,NA,NA,NA
"2022",2012,10527,NA,100,50,40,40,120,100,NA,NA,NA
"2023",2012,10528,NA,1590,880,830,530,890,990,NA,NA,NA
"2024",2012,10530,NA,1540,1100,1130,900,1600,850,NA,NA,NA
"2025",2012,10532,NA,690,420,360,270,650,220,NA,NA,NA
"2026",2012,10533,NA,950,420,420,340,750,910,NA,NA,NA
"2027",2012,10535,NA,130,80,50,40,70,0,NA,NA,NA
"2028",2012,10536,NA,1500,650,440,350,1060,1330,NA,NA,NA
"2029",2012,10537,NA,380,250,180,140,200,30,NA,NA,NA
"2030",2012,10538,NA,1880,810,760,550,1340,2700,NA,NA,NA
"2031",2012,10541,NA,3630,2000,1530,1350,2850,820,NA,NA,NA
"2032",2012,10543,NA,2930,1640,1200,830,1640,1320,NA,NA,NA
"2033",2012,10546,NA,170,90,80,60,150,180,NA,NA,NA
"2034",2012,10547,NA,1080,650,510,340,760,220,NA,NA,NA
"2035",2012,10548,NA,470,260,240,180,350,90,NA,NA,NA
"2036",2012,10549,NA,2800,1400,830,620,1170,1320,NA,NA,NA
"2037",2012,10550,NA,8550,5180,2230,1000,770,50,NA,NA,NA
"2038",2012,10552,NA,3090,2430,1800,1150,1560,550,NA,NA,NA
"2039",2012,10553,NA,2130,1490,820,470,490,80,NA,NA,NA
"2040",2012,10560,NA,560,290,230,190,440,420,NA,NA,NA
"2041",2012,10562,NA,5460,3070,2040,1420,2400,1020,NA,NA,NA
"2042",2012,10566,NA,4750,2800,1650,1050,1470,250,NA,NA,NA
"2043",2012,10567,NA,2590,1370,1050,960,2260,1080,NA,NA,NA
"2044",2012,10570,NA,1570,780,680,440,1220,1240,NA,NA,NA
"2045",2012,10573,NA,7700,4410,2170,1120,2030,1500,NA,NA,NA
"2046",2012,10576,NA,600,280,200,170,490,760,NA,NA,NA
"2047",2012,10577,NA,410,170,100,90,190,560,NA,NA,NA
"2048",2012,10578,NA,110,80,70,50,110,30,NA,NA,NA
"2049",2012,10579,NA,1140,740,550,500,1030,360,NA,NA,NA
"2050",2012,10580,NA,2000,890,640,500,1210,2750,NA,NA,NA
"2051",2012,10583,NA,4440,1870,1750,1340,3400,6040,NA,NA,NA
"2052",2012,10588,NA,380,230,170,130,290,80,NA,NA,NA
"2053",2012,10589,NA,950,630,620,560,1130,600,NA,NA,NA
"2054",2012,10590,NA,840,350,320,280,740,650,NA,NA,NA
"2055",2012,10591,NA,3850,2300,1410,940,1810,1170,NA,NA,NA
"2056",2012,10594,NA,700,400,310,250,570,290,NA,NA,NA
"2057",2012,10595,NA,770,510,420,290,740,420,NA,NA,NA
"2058",2012,10597,NA,150,60,30,20,70,190,NA,NA,NA
"2059",2012,10598,NA,3880,2000,1640,1420,3640,1600,NA,NA,NA
"2060",2012,11001,NA,3900,2620,1870,1440,2890,900,NA,NA,NA
"2061",2012,11003,NA,8660,5730,3440,2200,2450,240,NA,NA,NA
"2062",2012,11004,NA,2010,1420,1090,830,1110,170,NA,NA,NA
"2063",2012,11005,NA,240,190,230,200,370,180,NA,NA,NA
"2064",2012,11010,NA,3640,2290,1890,1440,2470,400,NA,NA,NA
"2065",2012,11020,NA,890,410,260,200,560,630,NA,NA,NA
"2066",2012,11021,NA,2260,1330,1180,950,1860,1600,NA,NA,NA
"2067",2012,11023,NA,1100,560,410,330,740,760,NA,NA,NA
"2068",2012,11024,NA,1030,470,300,200,470,680,NA,NA,NA
"2069",2012,11030,NA,1990,860,720,530,1450,3000,NA,NA,NA
"2070",2012,11040,NA,5850,3460,2730,2250,4780,1570,NA,NA,NA
"2071",2012,11050,NA,4210,2200,1530,1230,2600,2890,NA,NA,NA
"2072",2012,11096,NA,1920,950,420,240,230,0,NA,NA,NA
"2073",2012,11101,NA,6070,3190,1750,1020,1360,710,NA,NA,NA
"2074",2012,11102,NA,8040,4960,2810,1450,1420,240,NA,NA,NA
"2075",2012,11103,NA,8500,5650,3270,1650,1360,190,NA,NA,NA
"2076",2012,11104,NA,6260,3700,2380,1230,1280,230,NA,NA,NA
"2077",2012,11105,NA,7310,5020,3280,1650,1810,340,NA,NA,NA
"2078",2012,11106,NA,8940,5500,3550,1720,1630,250,NA,NA,NA
"2079",2012,11109,NA,290,370,480,360,840,490,NA,NA,NA
"2080",2012,11201,NA,6870,4670,4360,3190,5830,4920,NA,NA,NA
"2081",2012,11203,NA,16840,10750,4710,2210,1570,110,NA,NA,NA
"2082",2012,11204,NA,16580,7130,3390,1820,1980,560,NA,NA,NA
"2083",2012,11205,NA,7740,4250,2380,1300,1570,540,NA,NA,NA
"2084",2012,11206,NA,19310,9160,3470,1250,870,170,NA,NA,NA
"2085",2012,11207,NA,22850,10310,3950,1580,890,50,NA,NA,NA
"2086",2012,11208,NA,24290,10530,3700,1410,810,40,NA,NA,NA
"2087",2012,11209,NA,11510,6970,5490,3530,4380,1360,NA,NA,NA
"2088",2012,11210,NA,12310,7440,3730,1930,2200,890,NA,NA,NA
"2089",2012,11211,NA,12320,7450,4260,2130,2490,880,NA,NA,NA
"2090",2012,11212,NA,20710,9880,3390,1220,670,30,NA,NA,NA
"2091",2012,11213,NA,14630,7610,3090,1210,870,160,NA,NA,NA
"2092",2012,11214,NA,19080,8710,4550,2590,2510,420,NA,NA,NA
"2093",2012,11215,NA,9000,7300,5790,3620,6020,3900,NA,NA,NA
"2094",2012,11216,NA,12590,7690,3610,1440,1130,190,NA,NA,NA
"2095",2012,11217,NA,4970,3960,2950,1830,2770,1770,NA,NA,NA
"2096",2012,11218,NA,14840,7120,4220,2440,2810,730,NA,NA,NA
"2097",2012,11219,NA,20960,6030,2510,1170,1290,440,NA,NA,NA
"2098",2012,11220,NA,35850,8450,3160,1460,1330,240,NA,NA,NA
"2099",2012,11221,NA,19390,9510,3730,1450,890,90,NA,NA,NA
"2100",2012,11222,NA,7600,6090,3900,1930,2060,460,NA,NA,NA
"2101",2012,11223,NA,15240,6970,3530,1980,2190,860,NA,NA,NA
"2102",2012,11224,NA,9840,4720,2200,1120,1020,140,NA,NA,NA
"2103",2012,11225,NA,13540,8590,4040,1630,1220,240,NA,NA,NA
"2104",2012,11226,NA,25610,14100,5520,2140,1450,290,NA,NA,NA
"2105",2012,11228,NA,7740,3720,2370,1640,2250,580,NA,NA,NA
"2106",2012,11229,NA,14730,7680,4400,2930,3800,920,NA,NA,NA
"2107",2012,11230,NA,15410,7700,4070,2320,2710,1130,NA,NA,NA
"2108",2012,11231,NA,5010,3310,2330,1640,2810,1680,NA,NA,NA
"2109",2012,11232,NA,6910,2980,1300,550,470,80,NA,NA,NA
"2110",2012,11233,NA,15140,7990,3430,1450,880,110,NA,NA,NA
"2111",2012,11234,NA,14530,9500,6170,4110,5190,1030,NA,NA,NA
"2112",2012,11235,NA,16440,8010,4640,2870,3340,970,NA,NA,NA
"2113",2012,11236,NA,19750,12730,6610,3240,2640,230,NA,NA,NA
"2114",2012,11237,NA,13140,6210,1950,670,450,50,NA,NA,NA
"2115",2012,11238,NA,9380,7470,4940,2670,3350,1290,NA,NA,NA
"2116",2012,11239,NA,2780,2130,1100,440,210,0,NA,NA,NA
"2117",2012,11354,NA,16080,5170,2640,1490,1590,330,NA,NA,NA
"2118",2012,11355,NA,31240,7660,3350,1760,1650,250,NA,NA,NA
"2119",2012,11356,NA,5340,2620,1480,830,850,140,NA,NA,NA
"2120",2012,11357,NA,6110,3670,2790,2210,3360,940,NA,NA,NA
"2121",2012,11358,NA,7590,3720,2220,1570,2280,510,NA,NA,NA
"2122",2012,11360,NA,2770,1650,1500,1220,1980,670,NA,NA,NA
"2123",2012,11361,NA,4870,2740,1970,1340,1980,520,NA,NA,NA
"2124",2012,11362,NA,2560,1660,1230,1040,1640,440,NA,NA,NA
"2125",2012,11363,NA,1040,580,440,380,600,370,NA,NA,NA
"2126",2012,11364,NA,5840,3400,2720,1870,2690,570,NA,NA,NA
"2127",2012,11365,NA,8080,4350,2800,1830,2420,430,NA,NA,NA
"2128",2012,11366,NA,2500,1260,950,590,1020,280,NA,NA,NA
"2129",2012,11367,NA,7490,4080,2590,1580,1740,460,NA,NA,NA
"2130",2012,11368,NA,30470,11570,3860,1410,800,50,NA,NA,NA
"2131",2012,11369,NA,9260,4410,1890,900,640,60,NA,NA,NA
"2132",2012,11370,NA,6320,3320,1520,880,890,130,NA,NA,NA
"2133",2012,11372,NA,17960,8400,4180,2060,2040,360,NA,NA,NA
"2134",2012,11373,NA,28960,11630,4650,2160,1670,170,NA,NA,NA
"2135",2012,11374,NA,8270,5120,3510,2200,2440,500,NA,NA,NA
"2136",2012,11375,NA,9900,6490,5990,4150,6360,2290,NA,NA,NA
"2137",2012,11377,NA,22750,10550,5230,2670,2380,300,NA,NA,NA
"2138",2012,11378,NA,6810,3960,2530,1610,1720,220,NA,NA,NA
"2139",2012,11379,NA,5710,3750,2780,1970,2550,460,NA,NA,NA
"2140",2012,11385,NA,21810,12290,6400,3280,2960,300,NA,NA,NA
"2141",2012,11411,NA,3790,2780,1720,1050,980,80,NA,NA,NA
"2142",2012,11412,NA,7590,5160,2680,1400,1060,60,NA,NA,NA
"2143",2012,11413,NA,7950,5550,3210,1920,1630,130,NA,NA,NA
"2144",2012,11414,NA,3890,2730,2160,1560,1890,360,NA,NA,NA
"2145",2012,11415,NA,3170,2230,1700,1040,1110,240,NA,NA,NA
"2146",2012,11416,NA,6230,3050,1290,570,400,40,NA,NA,NA
"2147",2012,11417,NA,6550,3680,1860,990,950,70,NA,NA,NA
"2148",2012,11418,NA,8190,4230,2010,1020,990,140,NA,NA,NA
"2149",2012,11419,NA,12040,6130,2320,1000,730,60,NA,NA,NA
"2150",2012,11420,NA,9860,6030,2790,1450,1150,80,NA,NA,NA
"2151",2012,11421,NA,9520,5130,2400,1220,1080,70,NA,NA,NA
"2152",2012,11422,NA,6010,4250,2450,1440,1360,90,NA,NA,NA
"2153",2012,11423,NA,6510,4180,1920,990,930,220,NA,NA,NA
"2154",2012,11426,NA,3070,2010,1260,970,1410,200,NA,NA,NA
"2155",2012,11427,NA,4120,2750,1780,1050,1250,260,NA,NA,NA
"2156",2012,11428,NA,4130,2660,1380,830,800,60,NA,NA,NA
"2157",2012,11429,NA,5490,3530,1850,940,790,40,NA,NA,NA
"2158",2012,11430,NA,60,50,40,30,20,0,NA,NA,NA
"2159",2012,11432,NA,13650,6530,3060,1580,1710,490,NA,NA,NA
"2160",2012,11433,NA,7760,4190,1740,810,540,40,NA,NA,NA
"2161",2012,11434,NA,12560,8990,4730,2280,1530,80,NA,NA,NA
"2162",2012,11435,NA,12180,6400,3320,1660,1380,140,NA,NA,NA
"2163",2012,11436,NA,4020,2530,1170,630,430,0,NA,NA,NA
"2164",2012,11501,NA,3030,2110,1580,1220,1980,450,NA,NA,NA
"2165",2012,11507,NA,1040,530,430,380,850,470,NA,NA,NA
"2166",2012,11509,NA,370,200,140,120,300,250,NA,NA,NA
"2167",2012,11510,NA,5410,3240,2450,1950,3390,790,NA,NA,NA
"2168",2012,11514,NA,710,470,380,290,500,120,NA,NA,NA
"2169",2012,11516,NA,1040,540,410,290,640,380,NA,NA,NA
"2170",2012,11518,NA,1540,970,800,640,1070,410,NA,NA,NA
"2171",2012,11520,NA,9950,5470,2810,1890,2340,390,NA,NA,NA
"2172",2012,11530,NA,3380,1560,1340,1160,3010,3260,NA,NA,NA
"2173",2012,11542,NA,5000,2900,1710,1140,1780,750,NA,NA,NA
"2174",2012,11545,NA,1640,750,550,450,1150,1430,NA,NA,NA
"2175",2012,11548,NA,200,120,70,60,120,90,NA,NA,NA
"2176",2012,11550,NA,14070,6860,2960,1590,1630,230,NA,NA,NA
"2177",2012,11552,NA,4100,2540,1770,1310,2170,600,NA,NA,NA
"2178",2012,11553,NA,6330,3870,1780,960,900,80,NA,NA,NA
"2179",2012,11554,NA,5820,3600,2760,2110,4070,950,NA,NA,NA
"2180",2012,11557,NA,1210,560,470,370,770,720,NA,NA,NA
"2181",2012,11558,NA,1300,760,570,400,730,180,NA,NA,NA
"2182",2012,11559,NA,1280,550,380,280,480,780,NA,NA,NA
"2183",2012,11560,NA,1040,500,360,270,550,660,NA,NA,NA
"2184",2012,11561,NA,5310,3300,2880,2220,3580,1330,NA,NA,NA
"2185",2012,11563,NA,3430,2040,1610,1260,2400,590,NA,NA,NA
"2186",2012,11565,NA,1190,700,630,530,1240,430,NA,NA,NA
"2187",2012,11566,NA,4850,2600,2070,1780,4360,2290,NA,NA,NA
"2188",2012,11568,NA,470,210,130,90,190,610,NA,NA,NA
"2189",2012,11570,NA,3960,2060,1610,1290,2840,2300,NA,NA,NA
"2190",2012,11572,NA,4540,2520,1990,1730,3630,1160,NA,NA,NA
"2191",2012,11575,NA,4230,2320,1070,540,500,30,NA,NA,NA
"2192",2012,11576,NA,1560,640,540,440,1130,1920,NA,NA,NA
"2193",2012,11577,NA,1600,770,630,550,1130,1190,NA,NA,NA
"2194",2012,11579,NA,700,400,280,250,570,350,NA,NA,NA
"2195",2012,11580,NA,6850,4490,3210,2350,3330,530,NA,NA,NA
"2196",2012,11581,NA,3140,1810,1480,1160,2190,640,NA,NA,NA
"2197",2012,11590,NA,9570,5470,3000,1910,3420,1000,NA,NA,NA
"2198",2012,11596,NA,1460,790,660,570,1240,600,NA,NA,NA
"2199",2012,11598,NA,1660,710,590,480,1170,1260,NA,NA,NA
"2200",2012,11691,NA,11590,5620,2340,1100,960,210,NA,NA,NA
"2201",2012,11692,NA,4150,2110,900,440,340,50,NA,NA,NA
"2202",2012,11693,NA,2170,1310,840,500,500,40,NA,NA,NA
"2203",2012,11694,NA,2570,1550,1150,940,1460,510,NA,NA,NA
"2204",2012,11697,NA,490,270,280,270,480,150,NA,NA,NA
"2205",2013,10001,NA,4140,2480,1820,1300,2080,1900,NA,NA,NA
"2206",2013,10002,NA,24180,8440,4360,2330,2790,1310,NA,NA,NA
"2207",2013,10003,NA,5740,4510,4450,3230,5880,5530,NA,NA,NA
"2208",2013,10004,NA,360,310,290,240,550,830,NA,NA,NA
"2209",2013,10005,NA,800,810,790,610,1120,1530,NA,NA,NA
"2210",2013,10006,NA,360,380,350,250,600,420,NA,NA,NA
"2211",2013,10007,NA,510,330,280,230,600,1510,NA,NA,NA
"2212",2013,10009,NA,10650,7110,5370,3300,4110,1630,NA,NA,NA
"2213",2013,10010,NA,3030,2610,2660,1940,3680,3350,NA,NA,NA
"2214",2013,10011,NA,5870,4300,4030,3120,6520,6580,NA,NA,NA
"2215",2013,10012,NA,2790,2090,1880,1410,2360,2250,NA,NA,NA
"2216",2013,10013,NA,5130,2220,1470,1030,1880,3330,NA,NA,NA
"2217",2013,10014,NA,3320,2620,2560,2090,4270,4090,NA,NA,NA
"2218",2013,10016,NA,5450,5070,5140,3530,6350,5430,NA,NA,NA
"2219",2013,10017,NA,2020,1580,1640,1300,2430,2900,NA,NA,NA
"2220",2013,10018,NA,1580,1130,780,570,1060,1110,NA,NA,NA
"2221",2013,10019,NA,5230,3990,3390,2500,4880,4210,NA,NA,NA
"2222",2013,10021,NA,3930,3100,3290,2450,4680,6410,NA,NA,NA
"2223",2013,10022,NA,3060,2340,2450,1980,4270,5680,NA,NA,NA
"2224",2013,10023,NA,6500,4240,3960,3350,7160,8690,NA,NA,NA
"2225",2013,10024,NA,6440,4110,3770,2920,5830,7750,NA,NA,NA
"2226",2013,10025,NA,13780,8540,6200,4080,7150,6450,NA,NA,NA
"2227",2013,10026,NA,7720,4180,2260,1280,1490,730,NA,NA,NA
"2228",2013,10027,NA,12520,6490,3150,1600,2020,1000,NA,NA,NA
"2229",2013,10028,NA,4540,3390,3800,2800,4950,5890,NA,NA,NA
"2230",2013,10029,NA,17650,9050,3940,1550,1430,680,NA,NA,NA
"2231",2013,10030,NA,6940,3560,1510,590,500,140,NA,NA,NA
"2232",2013,10031,NA,15460,7580,3170,1260,1020,250,NA,NA,NA
"2233",2013,10032,NA,18280,7600,3160,1200,1080,220,NA,NA,NA
"2234",2013,10033,NA,14520,6360,2830,1370,1570,460,NA,NA,NA
"2235",2013,10034,NA,10570,4830,2460,1150,1110,220,NA,NA,NA
"2236",2013,10035,NA,8020,3820,1720,770,810,220,NA,NA,NA
"2237",2013,10036,NA,4760,3320,2590,1840,3050,2420,NA,NA,NA
"2238",2013,10037,NA,4150,2800,1710,890,650,80,NA,NA,NA
"2239",2013,10038,NA,3860,2260,1640,1140,1980,1420,NA,NA,NA
"2240",2013,10039,NA,7120,3430,1580,640,530,100,NA,NA,NA
"2241",2013,10040,NA,11200,5430,2530,1150,1080,280,NA,NA,NA
"2242",2013,10044,NA,1220,790,630,430,770,320,NA,NA,NA
"2243",2013,10065,NA,2620,2200,2110,1580,3100,4060,NA,NA,NA
"2244",2013,10069,NA,340,220,250,170,550,1130,NA,NA,NA
"2245",2013,10075,NA,2530,1900,2060,1600,2810,3430,NA,NA,NA
"2246",2013,10128,NA,6370,5110,4960,3400,5900,6770,NA,NA,NA
"2247",2013,10162,NA,90,60,50,60,180,260,NA,NA,NA
"2248",2013,10280,NA,590,390,460,420,1200,1100,NA,NA,NA
"2249",2013,10282,NA,280,150,170,150,450,1200,NA,NA,NA
"2250",2013,10301,NA,6420,3830,2470,1650,2170,700,NA,NA,NA
"2251",2013,10302,NA,3370,1700,1000,710,830,100,NA,NA,NA
"2252",2013,10303,NA,5330,2780,1530,970,1020,70,NA,NA,NA
"2253",2013,10304,NA,8300,4150,2310,1480,1980,730,NA,NA,NA
"2254",2013,10305,NA,6720,3990,2780,2040,2710,480,NA,NA,NA
"2255",2013,10306,NA,8370,5060,3840,2920,4780,1000,NA,NA,NA
"2256",2013,10307,NA,1900,1010,810,720,1370,410,NA,NA,NA
"2257",2013,10308,NA,3910,2400,1940,1690,2860,500,NA,NA,NA
"2258",2013,10309,NA,4180,2600,2030,1780,3220,820,NA,NA,NA
"2259",2013,10310,NA,4330,2320,1410,1040,1570,320,NA,NA,NA
"2260",2013,10312,NA,8160,4970,4140,3630,6200,1340,NA,NA,NA
"2261",2013,10314,NA,12830,7860,5870,4660,7050,1350,NA,NA,NA
"2262",2013,10451,NA,12520,6140,2270,860,450,30,NA,NA,NA
"2263",2013,10452,NA,22630,8870,2760,740,350,0,NA,NA,NA
"2264",2013,10453,NA,24570,8870,2490,770,370,0,NA,NA,NA
"2265",2013,10454,NA,9920,3810,1010,290,190,0,NA,NA,NA
